24;"Hadley Wickham";"magrittr 1.5";"
    
    
    
    
    
      
    
    (Posted on behalf of Stefan Milton Bache)
Sometimes it’s the small things that make a big difference. For me, the introduction of our awkward looking friend, %>%, was one such little thing. I’d never suspected that it would have such an impact on the way quite a few people think and write R (including my own), or that pies would be baked (see here) and t-shirts printed (e.g. here) in honor of the successful three-char-long and slightly overweight operator.
    Read more →
  "
25;"Jeff Allen";"RStudio Connect 1.4.2";"
    
    
    
    
    
      
        
          
      
    
    We’re excited to announce the latest release of RStudio Connect: version 1.4.2. This release includes a number of notable features including an overhauled interface for parameterized R Markdown reports.
Enhanced Parameterized R Markdown Reports
The most notable feature in this release is the ability to publish parameterized R Markdown reports that are easier for anyone to customize. If you’re unfamiliar, parameterized R Markdown reports allow you to inject input parameters into your R Markdown document to alter what analysis the report performs.
    Read more →
  "
25;"Hadley Wickham";"roxygen2 6.0.0";"
    
    
    
    
    
      
    
    roxygen2 6.0.0 is now available on CRAN. roxygen2 helps you document your packages by turning specially formatted inline comments into R’s standard Rd format. It automates everything that can be automated, and provides helpers for sharing documentation between topics. Learn more at http://r-pkgs.had.co.nz/man.html. Install the latest version with:
install.packages(""roxygen2"")  There are two headline features in this version of roxygen2:
 Markdown support.
 Improved documentation inheritance.
  These are described in detail below.
    Read more →
  "
25;"Javier Luraschi";"sparklyr 0.5: Livy and dplyr improvements";"
    
    
    
    
    
      
        
          
      
    
    We’re happy to announce that version 0.5 of the sparklyr package is now available on CRAN. The new version comes with many improvements over the first release, including:
 Extended dplyr support by implementing: do() and n_distinct().
 New functions including sdf_quantile(), ft_tokenizer() and ft_regex_tokenizer().
 Improved compatibility, sparklyr now respects the value of the ‘na.action’ R option and dim(), nrow() and ncol().
 Experimental support for Livy to enable clients, including RStudio, to connect remotely to Apache Spark.
    Read more →
  "
25;"Jim Hester";"xml2 1.1.1";"
    
    
    
    
    
      
    
    Today we are pleased to release version 1.1.1 of xml2. xml2 makes it easy to read, create, and modify XML with R. You can install it with:
install.packages(""xml2"")  As well as fixing many bugs, this release:
 Makes it easier to create an modify XML
 Improves roundtrip support between XML and lists
 Adds support for XML validation and XSLT transformations.
  You can see a full list of changes in the release notes.
    Read more →
  "
25;"Jeff Allen";"Announcing RStudio Connect - For all the work your teams do in R";"
    
    
    
    
    
      
        
          
      
    
    We’re thrilled to officially introduce the newest product in RStudio’s product lineup: RStudio Connect.
You can download a free 45-day trial of it here.
RStudio Connect is a new publishing platform for all the work your teams do in R. It provides a single destination for your Shiny applications, R Markdown documents, interactive HTML widgets, static plots, and more.
RStudio Connect isn’t just for R users. Now anyone can interact with custom built analytical data products developed by R users without having to program in R themselves.
    Read more →
  "
25;"Roger Oberg";"Register today for rstudio::conf 2017!";"
    
    
    
    
    
      
    
    On the other side of the Holidays are sunny January days in Florida, home of rstudio::conf 2017 and the exclusive Wizarding World of Harry Potter experience reserved for our guests!
The speakers and sponsors are set and the Gaylord Resort is ready. The entire RStudio team, led by masters of ceremony Hadley Wickham and Joe Cheng, look forward to seeing you.
There are fewer than 80 seats remaining. We hope you’ll register soon to join hundreds of the most passionate data scientists in the world from January 12 to 14, each looking for the latest and best information on all things R and RStudio.
    Read more →
  "
25;"Yihui Xie";"Announcing bookdown: Authoring Books and Technical Documents with R Markdown";"
    
    
    
    
    
      
        
          
      
    
    We have released the R package bookdown (v0.3) to CRAN. It may be old news to some users, but we are happy to make an official announcement today. To install the package from CRAN, you can
install.packages(""bookdown"")  The bookdown package provides an easier way to write books and technical publications than traditional tools such as LaTeX and Word. It inherits the simplicity of syntax and flexibility for data analysis from R Markdown, and extends R Markdown for technical writing, so that you can make better use of document elements such as figures, tables, equations, theorems, citations, and references, etc.
    Read more →
  "
25;"Roger Oberg";"Time is running out - register for Hadley Wickham's Master R in Melbourne!";"
    
    
    
    
    
      
    
    Want to Master R? There’s no better time or place than Hadley Wickham’s workshop on December 12th and 13th at the Cliftons in Melbourne, VIC, Australia.
Register here: https://www.eventbrite.com/e/master-r-developer-workshop-melbourne-tickets-22546200292 (Note: Prices are in $US and VAT is not collected)
Discounts are still available for academics (students or faculty) and for 5 or more attendees from any organization. Email training@rstudio.com if you have any questions about the workshop that you don’t find answered on the registration page.
    Read more →
  "
25;"Hadley Wickham";"ggplot2 2.2.0";"
    
    
    
    
    
      
        
          
      
    
    I’m very pleased to announce ggplot2 2.2.0. It includes four major new features:
 Subtitles and captions.
 A large rewrite of the facetting system.
 Improved theme options.
 Better stacking.
  It also includes as numerous bug fixes and minor improvements, as described in the release notes.
The majority of this work was carried out by Thomas Pederson, who I was lucky to have as my “ggplot2 intern” this summer.
    Read more →
  "
